run,signal,time_s,value
1ms,distance,40.26558,52.52983715428339
1ms,distance,40.30645,52.53052218524968
1ms,distance,40.353028,52.53141417409557
1ms,distance,40.390619,52.532134058706475
1ms,distance,40.432591,52.53276831577995
1ms,distance,41.019381,52.44631279240842
1ms,distance,41.066749,52.44704476944905
1ms,distance,41.103344,52.44762961153505
1ms,distance,41.146337,52.448456759417105
1ms,distance,41.187283,52.449244523673315
1ms,distance,41.230557,52.4502304651748
1ms,distance,41.272575,52.451238262636394
1ms,distance,41.313596,52.45186435761907
1ms,distance,41.35488,52.45189296503422
1ms,distance,41.398079,52.45192289941525
1ms,distance,41.438727,52.45161973499573
1ms,distance,42.02618,52.44841059084813
1ms,distance,42.068545,52.44829881302985
1ms,distance,42.11003,52.44818281143174
1ms,distance,42.152324,52.448047750154196
1ms,distance,42.193625,52.44791586071607
1ms,distance,42.235685,52.44795589041224
1ms,distance,42.277883,52.44801758313596
1ms,distance,42.32,52.447793940615895
1ms,distance,42.361864,52.44730654366731
1ms,distance,42.404197,52.44681707747173
1ms,distance,42.445608,52.446358503324646
1ms,distance,42.487155,52.44589842427942
1ms,distance,42.529438,52.44540815630977
1ms,distance,42.571491,52.4449127692224
1ms,distance,42.613274,52.444597721537804
1ms,distance,42.655491,52.444597721537804
1ms,power,0.0,2.562103980926691e-10
1ms,power,0.041909,2.657614825132461e-10
1ms,power,0.08394,3.24359985536526e-10
1ms,power,0.126236,2.7496911159161347e-10
1ms,power,0.168848,2.8742300540283807e-10
1ms,power,0.209662,2.634690465089908e-10
1ms,power,0.251615,2.566623377869482e-10
1ms,power,0.293493,2.9894806839209796e-10
1ms,power,0.33562,2.49859978055866e-10
1ms,power,0.377572,2.69609272233058e-10
1ms,power,0.419654,2.0874389864839802e-10
1ms,power,1.006426,3.5305792497824523e-10
1ms,power,1.048366,3.4515283265130694e-10
1ms,power,1.090371,2.651067585817118e-10
1ms,power,1.133214,3.1269810855950516e-10
1ms,power,1.174192,2.712161233421123e-10
1ms,power,1.216166,2.5687297440576056e-10
1ms,power,1.257599,3.333576941916717e-10
1ms,power,1.300106,2.6660890438144685e-10
1ms,power,1.342699,2.5659022559824495e-10
1ms,power,1.384576,2.866206512480386e-10
1ms,power,1.428166,3.282074453593429e-10
1ms,power,2.012644,2.872793365821697e-10
1ms,power,2.054333,2.769909037082907e-10
1ms,power,2.096549,2.7094579912814676e-10
1ms,power,2.139009,2.6257337148990627e-10
1ms,power,2.18098,3.1296932588640457e-10
1ms,power,2.223067,2.6034864301292067e-10
1ms,power,2.265482,3.0925055943980946e-10
1ms,power,2.306818,2.961130478741314e-10
1ms,power,2.348831,3.0218973085883087e-10
1ms,power,2.3907,2.8903817166184993e-10
1ms,power,2.432745,3.1934301290425587e-10
1ms,power,3.022415,4.410931559482469e-10
1ms,power,3.061164,4.5359277197478966e-10
1ms,power,3.103091,4.909584144889043e-10
1ms,power,3.145656,4.1831648762307003e-10
1ms,power,3.187473,4.722609078913594e-10
1ms,power,3.240244,5.460349226670846e-10
1ms,power,3.270882,4.373810300496358e-10
1ms,power,3.312672,4.6277831422787086e-10
1ms,power,3.355154,4.5691319935880874e-10
1ms,power,3.397466,5.02223623187729e-10
1ms,power,3.439405,4.2043237134693446e-10
1ms,power,4.029152,5.933247971706253e-10
1ms,power,4.071215,6.313956769851807e-10
1ms,power,4.110668,5.854386487727967e-10
1ms,power,4.152184,6.514253954376442e-10
1ms,power,4.206493,6.232972384277139e-10
1ms,power,4.235621,5.656247135204596e-10
1ms,power,4.27738,5.979438777122726e-10
1ms,power,4.3199,5.981622510669478e-10
1ms,power,4.362244,6.257100617085706e-10
1ms,power,4.404095,6.096226226236814e-10
1ms,power,4.446062,6.704091150482925e-10
1ms,power,5.032437,7.207177737880235e-10
1ms,power,5.075174,6.926216645037045e-10
1ms,power,5.117921,6.84188765314191e-10
1ms,power,5.159081,6.994331090962696e-10
1ms,power,5.20101,7.50191494844741e-10
1ms,power,5.242939,6.619323039254498e-10
1ms,power,5.284925,7.223236481520572e-10
1ms,power,5.328243,7.217210544323123e-10
1ms,power,5.370931,6.966988124548851e-10
1ms,power,5.410243,7.679537377078286e-10
1ms,power,5.452191,6.862294456850127e-10
1ms,power,5.997746,8.060310709112475e-10
1ms,power,6.039603,7.475968273365854e-10
1ms,power,6.08162,7.807193295032938e-10
1ms,power,6.123726,7.900849451460568e-10
1ms,power,6.165969,7.80390188697557e-10
1ms,power,6.207387,7.51936297213641e-10
1ms,power,6.258825,8.008152161364623e-10
1ms,power,6.291068,7.680973683255161e-10
1ms,power,6.332516,8.194139326511301e-10
1ms,power,6.375114,8.149600845970008e-10
1ms,power,6.41786,7.987095977895384e-10
1ms,power,7.007559,8.935599779554003e-10
1ms,power,7.046045,8.94843208829543e-10
1ms,power,7.087735,9.125831735263686e-10
1ms,power,7.130114,9.389514447769876e-10
1ms,power,7.17202,9.808088930737507e-10
1ms,power,7.213975,9.597987709462703e-10
1ms,power,7.255935,9.96921349856759e-10
1ms,power,7.297963,9.751388303292958e-10
1ms,power,7.339855,8.865877055672692e-10
1ms,power,7.381771,8.598150359414517e-10
1ms,power,7.423988,9.387519780176979e-10
1ms,power,8.010882,8.940230139049405e-10
1ms,power,8.05274,8.549947546948891e-10
1ms,power,8.098108,8.266788846871416e-10
1ms,power,8.137202,8.631431590764191e-10
1ms,power,8.178147,8.932964938828748e-10
1ms,power,8.219993,8.64009799296987e-10
1ms,power,8.262797,9.146031720502071e-10
1ms,power,8.304632,8.841228169100247e-10
1ms,power,8.346626,8.880750095673672e-10
1ms,power,8.38849,9.755886699779515e-10
1ms,power,8.432287,8.573350731348592e-10
1ms,power,9.01756,9.555760280616683e-10
1ms,power,9.059667,9.732560871386623e-10
1ms,power,9.101517,1.0443063375223448e-09
1ms,power,9.147556,9.24939453531755e-10
1ms,power,9.185135,9.254866843705972e-10
1ms,power,9.226851,9.37106519408048e-10
1ms,power,9.272666,9.257429598598908e-10
1ms,power,9.311436,9.311641542205108e-10
1ms,power,9.352637,1.0006018025672299e-09
1ms,power,9.395001,9.66514371224355e-10
1ms,power,9.437619,9.871153608964398e-10
1ms,power,10.024899,1.1184929260486533e-09
1ms,power,10.067732,1.1265687165185075e-09
1ms,power,10.108513,1.214089047353052e-09
1ms,power,10.150284,1.220886482368104e-09
1ms,power,10.192266,1.2046666576937468e-09
1ms,power,10.234166,1.1388382955573728e-09
1ms,power,10.276109,1.255746761336509e-09
1ms,power,10.318109,1.1927804123804122e-09
1ms,power,10.360195,1.2303093553470682e-09
1ms,power,10.401926,1.234813920178933e-09
1ms,power,10.443904,1.196520530191599e-09
1ms,power,11.030283,1.3605512477781033e-09
1ms,power,11.07218,1.423538377413765e-09
1ms,power,11.118054,1.4172555849797759e-09
1ms,power,11.156923,1.4736661010661055e-09
1ms,power,11.198067,1.4347891833701628e-09
1ms,power,11.240503,1.4761787900625255e-09
1ms,power,11.282463,1.5239615152849937e-09
1ms,power,11.335815,1.5295922282791912e-09
1ms,power,11.365926,1.5067953709893846e-09
1ms,power,11.407656,1.5373171909395098e-09
1ms,power,11.450124,1.4775774181311739e-09
1ms,power,11.995857,1.6243120695037138e-09
1ms,power,12.037932,1.5807996468767214e-09
1ms,power,12.081158,1.634839087399016e-09
1ms,power,12.121189,1.6026893518907663e-09
1ms,power,12.163289,1.595428443880417e-09
1ms,power,12.217252,1.6444748070443424e-09
1ms,power,12.246701,1.7044863672812934e-09
1ms,power,12.288376,1.7028310594836223e-09
1ms,power,12.331323,1.7489836289107327e-09
1ms,power,12.37327,1.7679147156284142e-09
1ms,power,12.425268,1.824000372706074e-09
1ms,power,13.002425,2.0504884952803055e-09
1ms,power,13.044376,2.0137555167226304e-09
1ms,power,13.086463,2.0472228485660443e-09
1ms,power,13.129365,2.0240947802437887e-09
1ms,power,13.172628,2.095499541847864e-09
1ms,power,13.21169,2.1150110376594025e-09
1ms,power,13.253614,2.160922336131978e-09
1ms,power,13.295586,2.193014396115723e-09
1ms,power,13.33801,2.188416519779872e-09
1ms,power,13.379832,2.206348737848952e-09
1ms,power,13.421743,2.215945549648774e-09
1ms,power,14.008254,2.544579789891069e-09
1ms,power,14.050013,2.5815619839508306e-09
1ms,power,14.092475,2.6045728048976743e-09
1ms,power,14.13477,2.6106071656527026e-09
1ms,power,14.176712,2.6394503774374975e-09
1ms,power,14.218625,2.7213829552057115e-09
1ms,power,14.263016,2.6626762153693344e-09
1ms,power,14.305568,2.7204974793953936e-09
1ms,power,14.343643,2.7122753658912627e-09
1ms,power,14.385567,2.7517141774721627e-09
1ms,power,14.433209,2.7384512147780996e-09
1ms,power,15.01471,3.0041750014413522e-09
1ms,power,15.056724,3.01718068952919e-09
1ms,power,15.098714,3.0250775629759125e-09
1ms,power,15.140604,3.057353223662199e-09
1ms,power,15.182586,3.0271895479424424e-09
1ms,power,15.22441,3.0840912685102493e-09
1ms,power,15.266505,3.2301970775672338e-09
1ms,power,15.308354,3.1684494503799637e-09
1ms,power,15.350306,3.1606923146582163e-09
1ms,power,15.392316,3.268104646831093e-09
1ms,power,15.434345,3.2653082563291746e-09
1ms,power,16.021582,3.341722598155183e-09
1ms,power,16.063226,3.3580751145923897e-09
1ms,power,16.105208,3.302491967941015e-09
1ms,power,16.147161,3.397615933204181e-09
1ms,power,16.189133,3.38082717332827e-09
1ms,power,16.231095,3.3842528194001633e-09
1ms,power,16.274276,3.4417994343240837e-09
1ms,power,16.314898,3.39262342169257e-09
1ms,power,16.356829,3.3976288068941356e-09
1ms,power,16.398733,3.4317406308440453e-09
1ms,power,16.440764,3.406465480264295e-09
1ms,power,17.028115,3.5489625651130204e-09
1ms,power,17.071292,3.5727201972489186e-09
1ms,power,17.111812,3.6052717805689977e-09
1ms,power,17.153727,3.63323536845119e-09
1ms,power,17.200891,3.521963596847717e-09
1ms,power,17.238701,3.5388600393056486e-09
1ms,power,17.279633,3.5582525497667915e-09
1ms,power,17.321519,3.570890311559088e-09
1ms,power,17.363517,3.578694855156237e-09
1ms,power,17.405485,3.679344655892488e-09
1ms,power,17.447369,3.638663335808491e-09
1ms,power,17.992646,3.648719198951986e-09
1ms,power,18.034571,3.5712995508889256e-09
1ms,power,18.076516,3.613372362581668e-09
1ms,power,18.118614,3.5415559703330717e-09
1ms,power,18.160451,3.6392590726310633e-09
1ms,power,18.20793,3.53661639477633e-09
1ms,power,18.244447,3.6618036053619806e-09
1ms,power,18.286316,3.5944256837084597e-09
1ms,power,18.330908,3.683536345690419e-09
1ms,power,18.370545,3.6817150878474463e-09
1ms,power,18.412692,3.691923622086897e-09
1ms,power,18.999289,3.77876143402638e-09
1ms,power,19.041209,3.776155310702951e-09
1ms,power,19.083184,3.758715190685123e-09
1ms,power,19.125132,3.7091581860551906e-09
1ms,power,19.16704,3.7721881642013596e-09
1ms,power,19.208937,3.6716081364930118e-09
1ms,power,19.252297,3.79247465600037e-09
1ms,power,19.292745,3.65035044201813e-09
1ms,power,19.334735,3.7164458925696837e-09
1ms,power,19.37669,3.6729713628086614e-09
1ms,power,19.41882,3.704941140643696e-09
1ms,power,20.005836,3.5365221787731484e-09
1ms,power,20.047861,3.5312917440766037e-09
1ms,power,20.089757,3.4126777415668977e-09
1ms,power,20.131726,3.4154828431818314e-09
1ms,power,20.17768,3.441657756969974e-09
1ms,power,20.217628,3.3831080451780504e-09
1ms,power,20.257544,3.470584788756903e-09
1ms,power,20.299546,3.4213976250609345e-09
1ms,power,20.341492,3.3488305893562097e-09
1ms,power,20.383386,3.4039196013928975e-09
1ms,power,20.425335,3.4272538260382665e-09
1ms,power,21.0126,3.2792227101099845e-09
1ms,power,21.05456,3.182869093153417e-09
1ms,power,21.096659,3.1483373080993024e-09
1ms,power,21.142432,3.0934008086283354e-09
1ms,power,21.182181,3.1231991211593262e-09
1ms,power,21.22435,3.070397674428927e-09
1ms,power,21.264361,3.014681043715226e-09
1ms,power,21.30642,3.0443160884166554e-09
1ms,power,21.348518,2.964653467127602e-09
1ms,power,21.39033,3.0385744160413076e-09
1ms,power,21.432221,2.980497508271854e-09
1ms,power,22.019224,2.8785472737335155e-09
1ms,power,22.061203,2.854369572856701e-09
1ms,power,22.103107,2.8236826696184146e-09
1ms,power,22.145027,2.737340563773557e-09
1ms,power,22.187169,2.8095328495053816e-09
1ms,power,22.229401,2.8006476521980434e-09
1ms,power,22.270827,2.758705988252605e-09
1ms,power,22.312759,2.7556982575573497e-09
1ms,power,22.354731,2.663485518369222e-09
1ms,power,22.396654,2.6910684287830355e-09
1ms,power,22.438789,2.599024689407686e-09
1ms,power,23.025905,2.413940357334145e-09
1ms,power,23.069095,2.442443335236715e-09
1ms,power,23.109741,2.2934396319655694e-09
1ms,power,23.151678,2.4196360991233032e-09
1ms,power,23.193622,2.337094102351945e-09
1ms,power,23.235579,2.309413453865755e-09
1ms,power,23.277578,2.257816215703373e-09
1ms,power,23.319423,2.2673686930355576e-09
1ms,power,23.361303,2.26996696454982e-09
1ms,power,23.403334,2.3142694743661372e-09
1ms,power,23.44534,2.2642026470300346e-09
1ms,power,23.990566,2.1074217663869383e-09
1ms,power,24.032439,2.026594552850622e-09
1ms,power,24.074472,2.0703100351684685e-09
1ms,power,24.116359,2.0560527426576916e-09
1ms,power,24.158256,2.0766091220958533e-09
1ms,power,24.200253,2.0340683363116883e-09
1ms,power,24.245292,1.995697449759693e-09
1ms,power,24.284165,1.9996427685089814e-09
1ms,power,24.326084,1.963949765461904e-09
1ms,power,24.369556,1.9747629550725755e-09
1ms,power,24.409923,2.0553424851910157e-09
1ms,power,24.997207,1.963242129724881e-09
1ms,power,25.039047,1.906300745410275e-09
1ms,power,25.081067,1.9107240459130762e-09
1ms,power,25.122887,1.8322809227168129e-09
1ms,power,25.164834,1.863114354174278e-09
1ms,power,25.206826,1.873818214963096e-09
1ms,power,25.248716,1.8126420699599183e-09
1ms,power,25.290738,1.7699602633175103e-09
1ms,power,25.332693,1.7727024319699132e-09
1ms,power,25.374688,1.7077016302273885e-09
1ms,power,25.41659,1.7025891915649375e-09
1ms,power,26.003766,1.4664381990947073e-09
1ms,power,26.045779,1.4289541273834173e-09
1ms,power,26.087708,1.4186511455346735e-09
1ms,power,26.130967,1.3671414810890882e-09
1ms,power,26.171539,1.4144387107049502e-09
1ms,power,26.213486,1.3792985370529014e-09
1ms,power,26.255381,1.4197729745267305e-09
1ms,power,26.302707,1.3480978449726019e-09
1ms,power,26.339378,1.3920944874525834e-09
1ms,power,26.381278,1.3251172425067501e-09
1ms,power,26.423218,1.3739058423557822e-09
1ms,power,27.010451,1.278484368364079e-09
1ms,power,27.052406,1.2681335647644838e-09
1ms,power,27.094304,1.2296485099892905e-09
1ms,power,27.136243,1.245937834325463e-09
1ms,power,27.178251,1.2022915595487537e-09
1ms,power,27.220332,1.2110015284660416e-09
1ms,power,27.26211,1.2484813949178642e-09
1ms,power,27.304067,1.1917284184582315e-09
1ms,power,27.346029,1.2159209485663376e-09
1ms,power,27.387797,1.2290848814871904e-09
1ms,power,27.430866,1.2342680420508805e-09
1ms,power,28.018534,1.1509727527460984e-09
1ms,power,28.060488,1.2442331272483968e-09
1ms,power,28.106974,1.2300287677357956e-09
1ms,power,28.147014,1.2003623346805114e-09
1ms,power,28.190592,1.1540817301023417e-09
1ms,power,28.226939,1.1378708123989549e-09
1ms,power,28.274729,1.1449196899792924e-09
1ms,power,28.316609,1.1867681572367954e-09
1ms,power,28.352774,1.1111420130233673e-09
1ms,power,28.394774,1.1457913336516235e-09
1ms,power,28.436572,1.1742150902718442e-09
1ms,power,29.02377,1.0876851561766886e-09
1ms,power,29.065476,1.0691271561697184e-09
1ms,power,29.111493,1.0557370324380089e-09
1ms,power,29.151648,9.602731924477484e-10
1ms,power,29.191494,1.0124448664502312e-09
1ms,power,29.243399,9.523269647772624e-10
1ms,power,29.275327,9.362142717555134e-10
1ms,power,29.31796,9.751266193126466e-10
1ms,power,29.359262,9.519801802042284e-10
1ms,power,29.402322,8.953521100614118e-10
1ms,power,29.443133,9.146118788029022e-10
1ms,power,30.030591,7.470289530903733e-10
1ms,power,30.072412,7.37847269738525e-10
1ms,power,30.114235,7.687044409693901e-10
1ms,power,30.156294,8.10520034952033e-10
1ms,power,30.198107,7.801792732903678e-10
1ms,power,30.239814,7.096437372107799e-10
1ms,power,30.282041,7.478493248505187e-10
1ms,power,30.323887,7.019755679346038e-10
1ms,power,30.373091,6.163606704398476e-10
1ms,power,30.408549,7.559799550274414e-10
1ms,power,30.994982,6.863041292265217e-10
1ms,power,31.037434,6.716075803709886e-10
1ms,power,31.07925,6.561482280258202e-10
1ms,power,31.131064,5.496826587592434e-10
1ms,power,31.163334,6.303765335601341e-10
1ms,power,31.204928,6.028342683395335e-10
1ms,power,31.247329,5.93872752237768e-10
1ms,power,31.289643,6.029704928650147e-10
1ms,power,31.331592,5.923602470585417e-10
1ms,power,31.373599,6.260233865309353e-10
1ms,power,31.415491,5.7290356890917e-10
1ms,power,32.002155,5.406358449386953e-10
1ms,power,32.043936,5.046708311616169e-10
1ms,power,32.086119,5.945843492053036e-10
1ms,power,32.140401,4.469623876406173e-10
1ms,power,32.169713,5.483272150356277e-10
1ms,power,32.22101,5.095927793721934e-10
1ms,power,32.253559,3.781152361850341e-10
1ms,power,32.295158,4.074037053599486e-10
1ms,power,32.337917,3.9651009092940783e-10
1ms,power,32.3792,4.1276381081819205e-10
1ms,power,32.421157,4.31158409660069e-10
1ms,power,33.016056,2.7702366647531253e-10
1ms,power,33.050497,3.3839539744314727e-10
1ms,power,33.092453,2.6432325008076134e-10
1ms,power,33.134749,2.771076495564115e-10
1ms,power,33.177177,1.770577493976579e-10
1ms,power,33.224118,2.784236717568551e-10
1ms,power,33.259901,2.100794646370645e-10
1ms,power,33.308382,2.5185683378782126e-10
1ms,power,33.34396,2.5156039103656747e-10
1ms,power,33.386013,1.9525453379130292e-10
1ms,power,33.433881,2.5369611172008616e-10
1ms,power,34.016489,1.784292582774189e-10
1ms,power,34.05746,1.3644834124008917e-10
1ms,power,34.099054,2.2698257848559134e-10
1ms,power,34.141757,1.678811510192228e-10
1ms,power,34.190693,1.5599314399594948e-10
1ms,power,34.225461,1.9697927528808188e-10
1ms,power,34.266779,1.273113035355913e-10
1ms,power,34.308793,1.091719528122682e-10
1ms,power,34.350959,1.5073073655952752e-10
1ms,power,34.393078,2.3594195457175597e-10
1ms,power,34.434973,1.297315883701912e-10
1ms,power,35.022317,1.9074329821829587e-10
1ms,power,35.064209,1.8153774000591583e-10
1ms,power,35.106218,1.737922520382366e-10
1ms,power,35.148182,1.342285195961023e-10
1ms,power,35.190091,1.4081573255428577e-10
1ms,power,35.232156,2.0900113612037997e-10
1ms,power,35.27399,1.2286572461185953e-10
1ms,power,35.315949,1.3216274479382168e-10
1ms,power,35.357294,1.1834093084452836e-10
1ms,power,35.398869,7.546945888140678e-11
1ms,power,35.440906,5.0182033212399055e-11
1ms,power,36.03219,1.2596312914494987e-10
1ms,power,36.070106,1.2031975900006943e-10
1ms,power,36.117486,1.506549794502334e-10
1ms,power,36.154078,1.3545609714352466e-10
1ms,power,36.196069,8.606676464963029e-11
1ms,power,36.238774,1.1035672860695192e-10
1ms,power,36.279794,5.933002281020956e-11
1ms,power,36.321768,1.1220800501926006e-10
1ms,power,36.364026,1.0032845060254276e-10
1ms,power,36.405705,9.345814723857962e-11
1ms,power,36.993484,7.09429878831046e-11
1ms,power,37.034754,1.3948047915845564e-10
1ms,power,37.076775,1.3927779365163952e-10
1ms,power,37.119994,7.839749612333848e-11
1ms,power,37.160821,7.20800251279932e-11
1ms,power,37.202721,9.35671657697282e-11
1ms,power,37.244651,1.7988144669995033e-10
1ms,power,37.28649,5.714622690338739e-11
1ms,power,37.333861,1.3978981417730647e-10
1ms,power,37.370369,1.1994367398561522e-10
1ms,power,37.418917,1.442829839691876e-10
1ms,power,38.010856,2.6460676150269184e-10
1ms,power,38.042188,1.3660508077343909e-10
1ms,power,38.083426,1.7742399611455112e-10
1ms,power,38.125513,1.8911343482535473e-10
1ms,power,38.167084,1.6808409594330472e-10
1ms,power,38.20967,1.6830378490642616e-10
1ms,power,38.251546,1.8797550235249444e-10
1ms,power,38.293836,1.851112744519894e-10
1ms,power,38.335576,1.7808301272174835e-10
1ms,power,38.37744,1.5798726745180607e-10
1ms,power,38.419663,1.489850350995877e-10
1ms,power,39.006844,9.33141267310755e-11
1ms,power,39.049019,1.3807307615053533e-10
1ms,power,39.090815,1.0309220581627996e-10
1ms,power,39.13262,1.1054744271971662e-10
1ms,power,39.174882,1.254056551228418e-10
1ms,power,39.231606,1.3306019511312446e-10
1ms,power,39.261752,1.4672161033655254e-10
1ms,power,39.30019,1.4950009603621545e-10
1ms,power,39.341879,1.2669331293103844e-10
1ms,power,39.384613,1.018177773367794e-10
1ms,power,39.425335,1.541302219737867e-10
1ms,power,40.012734,1.4984462674296586e-10
1ms,power,40.054704,9.981109722480141e-11
1ms,power,40.09855,1.0861920415131373e-10
1ms,power,40.138772,1.1956338126688277e-10
1ms,power,40.186172,1.6428330651209522e-10
1ms,power,40.226788,9.515448006788391e-11
1ms,power,40.26558,1.8070078560148623e-10
1ms,power,40.30645,1.6981705617607423e-10
1ms,power,40.353028,1.1690498412846083e-10
1ms,power,40.390619,6.685586264022004e-11
1ms,power,40.432591,1.391141082531079e-10
1ms,power,41.019381,1.8078656151372303e-10
1ms,power,41.066749,1.2520105842832391e-10
1ms,power,41.103344,1.199458927100492e-10
1ms,power,41.146337,1.074959136358033e-10
1ms,power,41.187283,1.24451264387646e-10
1ms,power,41.230557,1.2583304863599484e-10
1ms,power,41.272575,1.9024495551704732e-10
1ms,power,41.313596,1.1860904092506199e-10
1ms,power,41.35488,1.6877719968914183e-10
1ms,power,41.398079,1.6249957055616727e-10
1ms,power,41.438727,1.1953695408066996e-10
1ms,power,42.02618,1.2829308833191214e-10
1ms,power,42.068545,1.321403866519924e-10
1ms,power,42.11003,7.663871229266533e-11
1ms,power,42.152324,1.3428341175175967e-10
1ms,power,42.193625,1.6135977003935817e-10
1ms,power,42.235685,1.6103737684551898e-10
1ms,power,42.277883,1.843753960127654e-10
1ms,power,42.32,1.6178379197475765e-10
1ms,power,42.361864,1.250513064868071e-10
1ms,power,42.404197,1.1152414679846958e-10
1ms,power,42.445608,1.661887364478336e-10
1ms,power,42.487155,1.3295856501856366e-10
1ms,power,42.529438,1.203888723845877e-10
1ms,power,42.571491,1.203888723845877e-10
1ms,power,42.613274,1.203888723845877e-10
1ms,power,42.655491,1.203888723845877e-10
,distance,0.0,52.03895148982616
,distance,0.042225,52.05005183498269
,distance,0.089267,52.06264096667929
,distance,0.125933,52.072973690686204
,distance,0.168538,52.08498007034253
,distance,0.212264,52.097042329584845
,distance,0.254582,52.10865121848729
,distance,0.294575,52.119851627835445
,distance,0.336473,52.131908452841905
,distance,0.378518,52.14399225002494
,distance,0.420419,52.1554124102478
,distance,1.012272,52.41752748950723
,distance,1.04865,52.427736556970466
,distance,1.090638,52.43974482369611
,distance,1.132508,52.452212580601284
,distance,1.174465,52.46470617947709
,distance,1.217975,52.4770546602331
,distance,1.258376,52.48847829019088
,distance,1.300332,52.500771182680616
,distance,1.3422,52.513397890302684
,distance,1.384111,52.52594294064145
,distance,1.426115,52.5380088501862
,distance,2.017448,52.71367611067949
,distance,2.05532,52.72484694899684
,distance,2.097162,52.73748737018878
,distance,2.139052,52.750479924700485
,distance,2.180985,52.763439739363385
,distance,2.22305,52.7759277673049
,distance,2.265013,52.78838557194392
,distance,2.306928,52.80140795264284
,distance,2.348881,52.81468840506813
,distance,2.390792,52.827788174274126
,distance,2.977947,53.01568077695416
,distance,3.019958,53.02879241587655
,distance,3.067617,53.043666763513315
,distance,3.105041,53.05568994304992
,distance,3.146037,53.06899573429894
,distance,3.187783,53.08215881421904
,distance,3.23061,53.09444829005661
,distance,3.273102,53.10664171000078
,distance,3.313705,53.117750020112524
,distance,3.355523,53.12912257203409
,distance,3.397458,53.13936807033817
,distance,3.984635,53.20282921114438
,distance,4.032439,53.159256062782646
,distance,4.069649,53.12533939604209
,distance,4.110495,53.150620374060864
,distance,4.152405,53.19185337502667
,distance,4.19439,53.217151357202106
,distance,4.23928,53.218736113535535
,distance,4.278297,53.220107983494835
,distance,4.320843,53.22130904801179
,distance,4.362035,53.222471890017296
,distance,4.404015,53.22350980883736
,distance,4.991238,53.20804721463158
,distance,5.033185,53.20583744414396
,distance,5.076606,53.20355002855688
,distance,5.11704,53.201328242799214
,distance,5.15895,53.1990231685343
,distance,5.20103,53.19664017785008
,distance,5.242958,53.19421189843323
,distance,5.284832,53.19170734597751
,distance,5.327038,53.18880519544803
,distance,5.368765,53.18593599688898
,distance,5.410744,53.18258446779532
,distance,5.997975,53.14500461096151
,distance,6.039964,53.14284761413431
,distance,6.082163,53.14065406315118
,distance,6.124033,53.13827107435183
,distance,6.165883,53.135889238944245
,distance,6.207951,53.13384132889808
,distance,6.249708,53.13193990946322
,distance,6.291765,53.129985084692976
,distance,6.333844,53.12795165302951
,distance,6.375615,53.12593310699094
,distance,6.418211,53.12406009127064
,distance,7.004562,53.100703315190714
,distance,7.046529,53.09961794126163
,distance,7.088463,53.09855087561157
,distance,7.1319,53.097496732991814
,distance,7.173782,53.096480326766134
,distance,7.215885,53.09574408581459
,distance,7.256267,53.095064569676666
,distance,7.302355,53.09436790074352
,distance,7.34007,53.0938529915937
,distance,7.382041,53.093281716357716
,distance,7.423997,53.092724996520474
,distance,8.011068,53.0709242601836
,distance,8.052996,53.067004849373234
,distance,8.096275,53.06222160872133
,distance,8.136998,53.056813967239755
,distance,8.178927,53.05116900833834
,distance,8.220905,53.04330349859503
,distance,8.26282,53.035449737886545
,distance,8.304834,53.02657331705097
,distance,8.352245,53.01594722812259
,distance,8.388633,53.00732394911119
,distance,8.97583,52.745246800646456
,distance,9.017784,52.72115417192287
,distance,9.059698,52.69715392567843
,distance,9.101789,52.672346125954384
,distance,9.143632,52.64716947297257
,distance,9.186966,52.62132848817619
,distance,9.227569,52.59789802687831
,distance,9.269485,52.57370976039533
,distance,9.312846,52.547412746219024
,distance,9.354791,52.52169423747445
,distance,9.396694,52.47815167123118
,distance,9.982518,52.03068534685575
,distance,10.024553,52.00312614784658
,distance,10.066421,51.975676212111736
,distance,10.108346,51.9473072194246
,distance,10.151606,51.9177076061245
,distance,10.192074,51.89043977426318
,distance,10.23405,51.86293355870314
,distance,10.276234,51.835291265796315
,distance,10.318069,51.806079086877716
,distance,10.360089,51.77668091265565
,distance,10.403575,51.74730206809226
,distance,10.989077,51.35265853735682
,distance,11.030991,51.32610864515398
,distance,11.073071,51.299453489726645
,distance,11.115138,51.27249034156686
,distance,11.157078,51.24557109156659
,distance,11.198982,51.219566040516334
,distance,11.24619,51.19122483772505
,distance,11.28273,51.16918748939152
,distance,11.324666,51.14320280666633
,distance,11.366627,51.117202760015324
,distance,11.408622,51.09248038230183
,distance,11.995732,50.87260605661685
,distance,12.03769,50.853000096292966
,distance,12.079777,50.833328314685836
,distance,12.121757,50.81360919373409
,distance,12.163549,50.79397843404719
,distance,12.211096,50.77277614123092
,distance,12.247484,50.75691013551748
,distance,12.289376,50.738531137733766
,distance,12.331249,50.719874449844376
,distance,12.373231,50.701169215559396
,distance,12.416694,50.68293916541003
,distance,13.002441,50.459590762878314
,distance,13.044352,50.4460484204216
,distance,13.086222,50.43253229148245
,distance,13.128126,50.41905492615438
,distance,13.170067,50.40556567521298
,distance,13.214032,50.392327134773346
,distance,13.264334,50.37739081196609
,distance,13.296587,50.367736811615465
,distance,13.342634,50.353878022535206
,distance,13.381254,50.34235389750572
,distance,13.422427,50.33105559072898
,distance,14.00909,50.18670864788583
,distance,14.051563,50.17840085991133
,distance,14.093054,50.170358802635725
